Image,LesionSize,Perimeter,Compactness,BoundingBox_Area,Orientation,Solidity,Centroid_X,Centroid_Y,Asymmetry,Mean_Intensity,Mean_RGB,Mean_HSV,Color_Std,Color_Entropy,Color_Variance
train_images_1813.png,708,74.76955152,1.430471789,540,21.38745117,0.932533705,375,261,462.1016884,41.6440678,41.6440678,13.88135593,16.06678791,5.822236624,258.1416738
train_images_1814.png,2918,321.5046136,3.843711486,8265,131.8717346,0.651148636,93,345,494.6291964,109.9756683,109.9756683,36.65855609,9.992616747,5.150532882,99.85238946
train_images_1815.png,113,41.21320307,1.430312921,180,118.6134109,0.92195113,334,288,511.9999547,50.51327434,50.51327434,16.83775811,14.54569549,5.315865292,211.5772574
train_images_1816.png,788,126.4264061,1.742379933,1173,59.36050415,0.934101076,185,236,511.9999935,132.5989848,132.5989848,44.19966159,28.35993454,6.663522496,804.2858873
train_images_1817.png,48346,1607.976825,7.502312535,51330,179.3811035,0.663678052,372,248,206.0454225,129.9602242,129.9602242,43.32007474,29.07849333,6.822397182,845.5587745
train_images_1818.png,5214,336.1909058,4.080848464,7326,128.2505493,0.571725031,156,259,383.4599149,44.02723437,44.02723437,14.67574479,20.62747065,6.133357344,425.4925456
train_images_1819.png,4227,398.7178162,3.117905093,11439,54.04915237,0.678454978,186,284,472.6340183,61.76531819,61.76531819,20.5884394,24.44842292,6.44705814,597.7253834
train_images_182.png,47,34.97056246,3.355809978,99,159.5778046,0.579999884,323,341,511.9998911,103.1276596,103.1276596,34.37588652,4.918990648,3.616771671,24.19646899
train_images_1820.png,1377,254.3502855,4.058486663,4902,28.87630844,0.592895534,174,182,511.9999963,53.7480029,53.7480029,17.91600097,18.55998845,5.966422906,344.4731714
train_images_1821.png,4006,217.1370827,3.995696936,2640,127.526062,0.659641724,173,241,501.2641026,106.5274588,106.5274588,35.50915294,15.85657508,5.51726697,251.4309734
train_images_1822.png,1070,185.48023,2.660541345,2989,57.64448929,0.778660607,396,333,511.9999952,134.1345794,134.1345794,44.71152648,18.54135616,5.131040603,343.7818884
train_images_1823.png,344,72.76955199,1.350625494,486,179.8895874,0.942598159,116,231,511.9999851,32.34883721,32.34883721,10.78294574,9.588652986,4.894411557,91.94226609
train_images_1824.png,841,135.2964634,2.198756526,1260,126.2678757,0.791990427,150,246,459.0344773,47.44470868,47.44470868,15.81490289,21.60282711,6.165438244,466.6821391
train_images_1825.png,65,28.72792184,1.275238223,90,110.8594131,0.919642693,213,241,511.9999212,25.92307692,25.92307692,8.641025641,11.80652713,4.720777631,139.3940828
train_images_1826.png,41460,1107.234623,4.240794358,52244,7.957698345,0.679445338,379,307,299.568162,190.4687892,190.4687892,63.4895964,53.5830382,7.246145219,2871.141983
train_images_1827.png,3535,225.2375879,1.873809227,4048,162.747879,0.912343845,137,248,380.0531814,52.19971711,52.19971711,17.3999057,22.08755241,6.202520989,487.8599716
train_images_1828.png,2500,217.8233745,3.040027439,2376,96.39009857,0.754098356,163,281,356.9663986,21.298,21.298,7.099333333,8.446087615,4.829519056,71.336396
train_images_1829.png,1264,126.5685414,1.339074494,1443,58.0461731,0.939782814,221,349,511.9999959,47.67088608,47.67088608,15.89029536,16.28273452,5.921072791,265.1274435
train_images_183.png,1340,196.0660151,2.450226505,2277,172.6618652,0.864013835,120,304,511.9999962,101.9649254,101.9649254,33.98830846,6.752630858,4.355026069,45.5980235
train_images_1830.png,4278,371.3624784,3.998009576,7896,54.57075119,0.683856501,360,276,401.4137438,50.65007013,50.65007013,16.88335671,20.2885747,6.150464613,411.6262634
train_images_1831.png,8675,741.9970351,5.573709168,16160,161.1346741,0.720089776,106,337,509.9933135,106.1448991,106.1448991,35.38163305,41.95931179,7.347077876,1760.583846
train_images_1832.png,2665,185.0954528,2.078803025,2880,128.663269,0.831378759,151,376,487.0243884,60.3879925,60.3879925,20.12933083,16.98867094,5.970372706,288.6149402
train_images_1833.png,4882,408.274165,3.857107638,8720,118.8200989,0.756322849,93,338,511.999999,102.4535027,102.4535027,34.15116755,9.658528156,4.743718296,93.28716614
train_images_1834.png,11735,519.244728,3.559861781,11376,84.0014801,0.702570379,178,157,443.0643371,99.29910524,99.29910524,33.09970175,31.92008307,6.888695531,1018.891704
train_images_1835.png,521,107.5979791,1.951894613,880,105.4381866,0.905950079,186,124,511.9999902,129.1458733,129.1458733,43.04862444,34.77889894,6.789207252,1209.571811
train_images_1836.png,1644,211.865006,2.29635263,3630,34.83055878,0.74981923,374,274,446.909973,41.56326034,41.56326034,13.85442011,19.63121709,5.993607964,385.3846843
train_images_1837.png,1254,244.0071398,5.203735982,3066,113.2686234,0.60679773,373,297,511.9999959,111.3692185,111.3692185,37.12307283,8.391157524,4.944410982,70.41152459
train_images_1838.png,1145,160.4680361,1.908820813,1950,106.1530228,0.925032306,180,123,511.9999955,141.4864629,141.4864629,47.16215429,44.09234098,7.266435749,1944.134533
train_images_1839.png,103,41.79898953,2.20689234,110,113.7800064,0.777777682,366,371,511.9999503,112.8058252,112.8058252,37.60194175,11.39584173,4.850105366,129.8652088
train_images_184.png,1336,128.6690466,1.698855731,1344,84.14780426,0.832528171,365,254,378.6347277,17.25598802,17.25598802,5.751996008,7.287840136,4.630384014,53.11261384
train_images_1840.png,4623,292.7939371,2.921644764,5280,110.3584595,0.764070678,171,358,467.2567587,92.38870863,92.38870863,30.79623621,28.63183658,6.519167738,819.7820659
train_images_1841.png,5832,251.8650045,2.144922427,5032,128.4136963,0.77609233,191,268,330.0082299,64.15877915,64.15877915,21.38625972,20.08733918,6.224506042,403.5011952
train_images_1842.png,856,129.296463,3.600385314,816,162.387146,0.735323368,92,285,511.999994,101.2558411,101.2558411,33.75194704,8.66018462,4.53006982,74.99879766
train_images_1843.png,678,105.1543276,2.546809052,924,41.91789627,0.79792146,186,348,511.9999924,95.64011799,95.64011799,31.88003933,6.831104981,4.514293534,46.66399527
train_images_1844.png,15388,743.5289985,4.440621889,28899,17.49663162,0.585883675,150,212,389.3236285,92.36411489,92.36411489,30.7880383,37.58488777,7.047877186,1412.623789
train_images_1845.png,45,21.65685415,1.097746225,49,0,0.999999706,363,186,511.9998862,100.0444444,100.0444444,33.34814815,10.04424779,4.379873063,100.8869136
train_images_1846.png,11096,823.9381597,8.473544609,15720,127.4177322,0.599370123,339,185,395.1665461,98.47512617,98.47512617,32.82504206,33.60999645,6.909715828,1129.631861
train_images_1847.png,26773,868.7077113,2.368923083,45325,0.343770564,0.787894328,109,325,419.3263361,94.92720278,94.92720278,31.64240093,46.41949776,7.200284811,2154.769772
train_images_1848.png,1255,126.0832603,1.227004996,1353,92.621521,0.955957339,220,349,511.9999959,51.54023904,51.54023904,17.18007968,18.61387303,6.067592358,346.4762693
train_images_1849.png,126,50.14213538,1.961532965,189,75.34143829,0.898678335,148,127,511.9999594,183.6587302,183.6587302,61.21957672,25.39408839,5.962094082,644.8597254
train_images_185.png,3678,296.1076454,2.113702462,6675,130.9554749,0.794560114,141,260,341.4725385,52.90130506,52.90130506,17.63376835,17.86312205,6.026358929,319.0911293
train_images_1850.png,432,98.18376553,1.974597033,663,79.69155884,0.853846135,352,393,511.9999881,93.29398148,93.29398148,31.09799383,3.636767093,3.743406847,13.22607489
train_images_1851.png,19717,561.7716402,2.767496326,16206,113.4498291,0.763975416,165,273,247.0282496,54.95902013,54.95902013,18.31967338,25.58403656,6.447717546,654.5429268
train_images_1852.png,280,61.1126976,1.174715022,380,157.4129791,0.960151766,336,331,511.9999817,141.475,141.475,47.15833333,12.27160267,5.179689769,150.5922321
train_images_1853.png,826,88.42640591,1.224871049,702,135.7404327,0.956685481,146,242,467.3704544,48.61138015,48.61138015,16.20379338,24.99555052,6.212801104,624.777546
train_images_1854.png,9231,602.9848424,3.598710222,18104,115.5464706,0.672409467,163,228,464.2443934,34.33593327,34.33593327,11.44531109,17.76525535,5.823957709,315.6042976
train_images_1855.png,2020,358.9188268,8.864147571,5494,55.35538864,0.452907772,378,332,485.8930669,105.9881188,105.9881188,35.32937294,11.91653554,4.962121089,142.0038192
train_images_1856.png,1844,115.2964636,1.482614119,1368,51.78205872,0.925421518,388,262,468.9631211,53.97451193,53.97451193,17.99150398,18.63701391,6.100277738,347.3382875
train_images_1857.png,1440,147.3969682,2.955366668,1092,79.06249237,0.775862059,367,366,477.1555522,112.5513889,112.5513889,37.51712963,12.73387317,5.246004986,162.1515258
train_images_1858.png,1084,137.2964633,2.375393045,1380,80.62069702,0.706375831,365,254,407.1439077,44.20756458,44.20756458,14.73585486,17.90035709,6.0323263,320.4227841
train_images_1859.png,5743,286.8355682,2.419962327,5848,143.3334808,0.833615773,125,268,278.6891864,50.44941668,50.44941668,16.81647223,20.12756227,6.159919451,405.1187629
train_images_186.png,2960,255.9655097,1.830682586,4800,106.8085175,0.940554819,174,133,511.9999983,198.2787162,198.2787162,66.09290541,42.83882845,7.044331828,1835.165223
train_images_1860.png,438,59.69848418,1.512569957,357,118.4545898,0.921375876,192,252,413.8082097,37.14383562,37.14383562,12.38127854,14.34728574,5.60509169,205.8446081
train_images_1861.png,2081,268.4924207,6.612789722,3220,30.69006157,0.650787692,187,335,497.7299351,92.04805382,92.04805382,30.68268461,6.166876635,4.12207393,38.03036743
train_images_1862.png,51,28.14213538,1.800678494,84,85.63531494,0.823529218,169,332,511.9998996,106.8823529,106.8823529,35.62745098,4.430938726,3.841050997,19.63321799
train_images_1863.png,6318,219.4802284,1.508014081,3843,30.85176659,0.911601216,385,254,297.8968023,65.76337449,65.76337449,21.92112483,20.49202952,6.134134602,419.923274
train_images_1864.png,1424,214.7523068,2.760434644,3283,50.09076691,0.663920097,180,304,511.9999964,72.91713483,72.91713483,24.30571161,20.56184529,6.101842439,422.7894817
train_images_1865.png,2295,215.6223646,2.281008454,4050,24.04174805,0.897372056,168,181,511.9999978,51.33856209,51.33856209,17.11285403,22.11154074,6.134585124,488.9202341
train_images_1866.png,1476,194.6518013,5.207489775,2580,126.2947769,0.698431837,148,301,414.178859,106.9600271,106.9600271,35.65334237,12.15166805,5.334428424,147.6630363
train_images_1867.png,455,121.639609,2.918076189,704,17.2355175,0.795857972,403,262,392.7208705,99.57582418,99.57582418,33.19194139,8.267124627,4.807856026,68.3453496
train_images_1868.png,3578,158.1248901,1.714531483,2142,159.3641205,0.866368041,194,147,476.9413067,87.27557295,87.27557295,29.09185765,35.03361911,6.964161507,1227.354468
train_images_1869.png,1866,349.1198372,5.534535301,3591,120.4976654,0.682570591,164,365,511.9999973,99.22990354,99.22990354,33.07663451,7.277693951,4.273541344,52.96482925
train_images_187.png,1432,186.9949468,2.058131813,3363,40.50085449,0.841319223,374,278,478.0335162,40.57192737,40.57192737,13.52397579,18.20488975,6.010968781,331.4180108
train_images_1870.png,5344,290.0071403,2.479272057,5044,91.6614151,0.75447177,167,274,351.5209574,54.6053518,54.6053518,18.20178393,21.95280512,6.328765908,481.9256525
train_images_1871.png,1112,223.2792177,3.897076772,4662,34.041008,0.645324877,213,283,476.5467583,42.19334532,42.19334532,14.06444844,20.11481054,5.884306119,404.6056032
train_images_1872.png,1706,303.9066343,4.47062955,4920,53.07405472,0.66599149,189,358,511.999997,98.30363423,98.30363423,32.76787808,9.476592916,4.960424769,89.80581329
train_images_1873.png,6513,446.5168058,3.538739391,15232,41.17473602,0.554785621,382,259,366.1747269,59.05573468,59.05573468,19.68524489,21.57129004,6.305485528,465.320554
train_images_1874.png,8419,655.1686075,5.146260448,16356,113.0484161,0.551676848,169,229,453.4961391,36.01472859,36.01472859,12.00490953,18.31255921,5.939797289,335.3498246
train_images_1875.png,2251,263.3208485,2.640695053,3960,54.31581879,0.858463431,386,327,511.9999977,136.6028432,136.6028432,45.53428106,15.82816633,5.627723278,250.5308493
train_images_1876.png,4324,282.0071396,1.505564241,6448,100.9281845,0.954473204,172,136,511.9999988,185.4692414,185.4692414,61.82308048,48.0098734,7.289277829,2304.947944
train_images_1877.png,906,195.178713,3.314906823,2600,44.95318604,0.808219171,389,335,511.9999943,112.3609272,112.3609272,37.45364238,12.21925239,5.395743259,149.3101289
train_images_1878.png,2904,326.6345565,3.200803416,7350,113.4017868,0.600860798,317,264,455.9338827,48.62052342,48.62052342,16.20684114,22.13944208,6.297208772,490.1548956
train_images_1879.png,1490,216.7523067,4.641432584,1920,95.56800842,0.595343676,350,306,451.5221446,119.9422819,119.9422819,39.98076063,12.49856465,5.510597907,156.2141183
train_images_188.png,1698,178.5096673,1.564338025,2790,65.88285828,0.944638689,158,337,511.999997,52.18138987,52.18138987,17.39379662,17.348607,5.904384285,300.9741649
train_images_1880.png,1301,233.7228695,4.465361249,3496,26.7988739,0.588573152,224,261,472.6456536,117.6233666,117.6233666,39.20778888,11.38763741,5.322129869,129.6782857
train_images_1881.png,5709,327.6051193,3.09724795,7303,75.91928101,0.63588147,186,268,391.7351543,55.0350324,55.0350324,18.3450108,23.21958735,6.398552229,539.1492369
train_images_1882.png,16733,721.7127647,8.634405389,27280,18.0336895,0.403030812,426,364,384.7420066,92.03185322,92.03185322,30.67728441,39.89036552,6.883749616,1591.241261
train_images_1883.png,5029,311.8061291,3.054991297,5481,92.07323456,0.698717062,185,272,342.7926022,58.40266455,58.40266455,19.46755485,22.69925626,6.32707531,515.2562347
train_images_1884.png,1644,134.7106771,1.6541692,1508,93.43427277,0.891271048,176,282,498.919705,56.22384428,56.22384428,18.74128143,21.24560389,6.163711833,451.3756845
train_images_1885.png,3123,296.5929264,2.338082967,5406,103.8026733,0.871235266,173,132,511.9999984,205.0845341,205.0845341,68.36151137,38.07589571,6.854160067,1449.773834
train_images_1886.png,3863,138.9116874,2.817547242,1520,133.9958496,0.763305311,89,398,510.9396829,88.0320994,88.0320994,29.34403313,37.90596981,7.000184112,1436.862547
train_images_1887.png,906,127.0538224,1.591813089,1406,134.5187531,0.91134951,151,245,435.1434831,48.96799117,48.96799117,16.32266372,22.8611818,6.186696556,522.6336333
train_images_1888.png,2456,215.2792192,1.835753725,4473,128.1479187,0.915053514,138,281,441.1205194,61.45765472,61.45765472,20.48588491,18.38348727,5.99571383,337.9526043
train_images_1889.png,3282,165.5391039,1.47343038,2067,12.52519321,0.907975455,138,200,502.0158425,31.54448507,31.54448507,10.51482836,15.53659364,5.677124517,241.385742
train_images_189.png,1380,204.4680359,2.705904427,2706,161.809433,0.780634916,405,232,472.3014459,101.4847826,101.4847826,33.82826087,29.95993315,6.607371973,897.5975945
train_images_1890.png,1244,161.4385985,1.970528809,2067,109.9264526,0.795841204,153,257,384.823148,38.04983923,38.04983923,12.68327974,19.04818965,5.873669178,362.8335289
train_images_1891.png,1310,243.6639942,3.909544843,5460,38.55396652,0.646429523,209,288,493.2396909,42.01755725,42.01755725,14.00585242,18.9415049,5.873483178,358.7806078
train_images_1892.png,5145,417.1025932,2.786165556,12276,68.82659912,0.672850371,183,282,473.8861021,59.68415938,59.68415938,19.89471979,24.41331727,6.468490967,596.0100601
train_images_1893.png,298,156.7106768,8.496879727,592,87.24640656,0.552220875,359,379,511.9999828,103.5369128,103.5369128,34.51230425,7.844994548,3.906074324,61.54393946
train_images_1894.png,1670,184.0243847,1.853431236,2254,73.69898987,0.846579325,392,311,511.9999969,40.45329341,40.45329341,13.48443114,18.39802542,5.830506878,338.4873395
train_images_1895.png,836,92.32590079,1.264350592,870,128.1011505,0.948717932,364,252,377.2631534,16.67344498,16.67344498,5.557814992,7.058864806,4.539790893,49.82757234
train_images_1896.png,971,126.3259008,2.206630491,1248,110.9674149,0.829250709,174,264,481.9443823,66.80020597,66.80020597,22.26673532,20.0022975,6.15135904,400.0919052
train_images_1897.png,20605,820.8670914,5.995875348,25774,168.2728119,0.602648337,413,255,378.937151,131.0822131,131.0822131,43.69407102,27.16042085,6.751018074,737.6884606
train_images_1898.png,293,48.38477588,1.198056246,225,132.2181396,0.953987672,125,213,511.9999825,26.3890785,26.3890785,8.796359499,7.776670513,4.708404905,60.47660427
train_images_1899.png,2170,298.6345558,3.647867204,5040,55.14076996,0.780854904,407,364,511.9999976,123.8562212,123.8562212,41.28540707,13.77644321,5.444972185,189.7903876
train_images_19.png,11402,897.8792834,8.79730402,16605,144.1231995,0.685417547,352,196,391.2071563,106.1352394,106.1352394,35.37841314,29.30474473,6.746672117,858.7680636
train_images_190.png,1480,187.3797249,1.992197816,3124,152.0736694,0.869767436,114,224,505.0810777,35.11486486,35.11486486,11.70495495,16.30827333,5.476896077,265.959779
train_images_1900.png,1755,221.7645003,2.353325165,3850,22.23846817,0.739933256,374,278,462.6962937,43.8997151,43.8997151,14.63323837,20.46588921,6.091960404,418.852621
train_images_1901.png,2027,185.1370832,2.625194117,2196,98.13748932,0.740028485,148,286,406.9225436,57.29255057,57.29255057,19.09751686,19.4989218,6.045050381,380.2079514
train_images_1902.png,609,122.5685414,2.157935236,946,80.83987427,0.877276312,394,370,511.9999916,117.591133,117.591133,39.19704433,8.417784766,4.749780205,70.85910036
train_images_1903.png,4065,380.877197,3.756622198,10251,18.19680214,0.671547201,358,271,451.1645745,153.8344403,153.8344403,51.27814678,43.97088822,7.069908619,1933.439011
train_images_1904.png,600,144.6101713,3.590360671,1551,123.7011642,0.664040105,130,378,511.9999915,109.9433333,109.9433333,36.64777778,10.07489233,5.103453728,101.5034556
train_images_1905.png,6396,294.1492759,3.359524251,5978,114.7124023,0.564289646,170,270,424.025015,37.77986241,37.77986241,12.59328747,18.84952447,6.086025556,355.3045726
train_images_1906.png,1427,206.3086555,2.52955692,4080,40.11670685,0.697941096,181,319,511.9999964,57.65031535,57.65031535,19.21677178,23.83660961,6.323971765,568.1839575
train_images_1907.png,1222,108.2253963,1.268122376,1188,47.11555481,0.967741923,220,346,511.9999958,50.95908347,50.95908347,16.98636116,17.6319425,6.020553492,310.8853962
train_images_1908.png,190,32.72792184,1.192122673,110,109.3753204,0.959731415,105,342,511.9999731,112.9736842,112.9736842,37.65789474,11.99448742,5.076438117,143.8677285
train_images_1909.png,1703,175.5391028,2.556932581,2220,14.49087906,0.681592035,153,197,511.999997,33.95948326,33.95948326,11.31982775,12.54961274,5.380428097,157.49278
train_images_191.png,2454,128.325901,1.444016469,1440,61.82765961,0.905688614,178,265,404.5509356,42.09576202,42.09576202,14.03192067,22.81525048,6.110353039,520.5356544
train_images_192.png,1034,134.9116871,1.48859461,1456,103.270401,0.948805451,181,147,511.999995,114.7736944,114.7736944,38.25789813,32.70548852,6.666010191,1069.648979
train_images_193.png,2436,181.2375888,1.846616931,2940,120.56427,0.94021919,145,291,507.1658436,61.58251232,61.58251232,20.52750411,16.99923227,5.950846594,288.9738978
train_images_194.png,16568,842.499561,4.944373931,27370,18.19800949,0.67727879,157,205,417.7460162,93.83244809,93.83244809,31.2774827,39.88179274,7.106194618,1590.557392
train_images_195.png,831,162.8944429,5.156425727,2655,41.37036133,0.620924934,202,293,511.9999938,71.26474128,71.26474128,23.75491376,34.15692104,6.077854951,1166.695255
train_images_196.png,1305,153.1959584,2.28873016,2156,138.921402,0.754158958,162,275,457.0727934,18.93869732,18.93869732,6.312899106,8.752409445,4.828803463,76.6046711
train_images_197.png,153,44.38477588,1.183156837,192,91.53755951,0.974264634,360,55,511.9999665,26.45751634,26.45751634,8.819172113,12.81797499,5.141087784,164.3004827
train_images_198.png,1289,307.2203431,7.518385448,3040,105.1420517,0.570694084,123,383,511.999996,107.2063615,107.2063615,35.73545384,7.20211954,4.574101481,51.87052586
train_images_199.png,3453,135.1543278,1.354091464,1485,170.6198578,0.936327946,425,270,449.4271635,52.74196351,52.74196351,17.5806545,15.0371592,5.822845079,226.1161568
train_images_2.png,1023,96.32590067,1.42405752,930,42.47754288,0.945305361,365,298,475.464316,32.61388074,32.61388074,10.87129358,12.55846476,5.288505543,157.715037
train_images_20.png,760,108.3259004,1.310599151,1116,152.486084,0.9449602,115,225,511.9999933,33.46447368,33.46447368,11.15482456,13.29785503,5.284382738,176.8329484
train_images_200.png,5029,291.1370829,2.317090427,6732,151.1647339,0.786544175,138,253,296.6728966,54.1473454,54.1473454,18.04911513,21.97450491,6.247640185,482.878866
train_images_201.png,12746,438.960457,3.360396051,12495,143.2645721,0.653069986,354,178,380.8065272,97.33398713,97.33398713,32.44466238,34.64116248,6.898762471,1200.010138
train_images_202.png,324,47.69848406,1.856926312,210,33.57178497,0.805785057,117,357,511.9999842,95.74074074,95.74074074,31.91358025,3.488173238,3.412241147,12.16735254
train_images_203.png,335,71.94112492,1.35925818,500,114.3752823,0.926605476,170,297,511.9999847,25.35223881,25.35223881,8.450746269,14.11704123,5.165148246,199.2908532
train_images_204.png,6159,334.6345564,3.325660775,6408,128.2789764,0.659001474,165,259,377.1625258,37.08426693,37.08426693,12.36142231,18.58180644,5.94726631,345.2835307
train_images_205.png,5791,291.178713,2.490119703,5150,93.31668091,0.767020522,180,271,388.663788,55.85909169,55.85909169,18.61969723,23.12826032,6.388520394,534.9164253
train_images_206.png,145,81.01219261,3.614290529,300,69.58909607,0.711822625,214,225,511.9999647,104.4551724,104.4551724,34.8183908,11.76199567,4.916717665,138.3445422
train_images_207.png,800,153.8822498,2.903504431,1575,30.21578407,0.820480394,207,349,511.9999936,104.94625,104.94625,34.98208333,11.88079799,4.985906608,141.1533609
train_images_208.png,187,46.62741661,1.802194282,187,79.98336029,0.834782536,194,340,511.9999726,97.85026738,97.85026738,32.61675579,8.791040495,4.55732093,77.28239298
train_images_209.png,11995,621.8721439,3.535684141,17800,165.40271,0.699088389,381,193,473.7974152,97.40958733,97.40958733,32.46986244,42.26399366,7.217218245,1786.24516
train_images_21.png,1861,291.6639944,3.900597664,6499,30.82885551,0.591815855,177,180,511.9999972,50.89521762,50.89521762,16.96507254,19.41886173,6.02483025,377.092191
train_images_210.png,1675,184.8528117,2.147872767,3050,148.3305206,0.849094562,291,255,443.5295496,35.05671642,35.05671642,11.68557214,17.44065609,5.692839168,304.1764847
train_images_211.png,1604,280.7350619,4.223349231,6006,41.08342743,0.685121104,206,287,494.4438872,49.0542394,49.0542394,16.35141313,20.90359479,6.167564518,436.960275
train_images_212.png,369,129.4385983,4.083518728,1254,54.44642258,0.770956298,129,141,511.9999861,110.5176152,110.5176152,36.83920506,11.17756846,5.253210414,124.9380366
train_images_213.png,811,94.56854129,2.84671183,480,148.8452606,0.778816175,103,311,511.9999937,88.92848335,88.92848335,29.64282778,4.92932192,3.406353014,24.29821459
train_images_214.png,12303,479.1025922,2.968176247,13192,107.2117844,0.606843506,175,281,323.1888155,52.9196131,52.9196131,17.63987103,22.98084593,6.330358232,528.1192796
train_images_215.png,3817,171.2964631,1.393613984,2352,73.68755341,0.933686258,110,289,488.2577928,51.02122085,51.02122085,17.00707362,15.46806425,5.817829027,239.2610116
train_images_216.png,6088,515.2030973,4.186420573,15300,159.7121429,0.559988901,382,177,487.2746378,97.52841656,97.52841656,32.50947219,43.06711194,7.229986968,1854.776131
train_images_217.png,5003,382.6345559,2.943998538,6477,170.7328339,0.831320238,415,230,410.0707567,102.6572057,102.6572057,34.21906856,6.883036817,4.616518981,47.37619583
train_images_218.png,1355,193.3797233,2.334920859,3770,40.89459991,0.84797072,378,273,432.6494433,37.09372694,37.09372694,12.36457565,16.14640345,5.835645034,260.7063444
train_images_219.png,20528,617.7127635,2.886751996,18495,40.80755615,0.803982266,371,262,226.4193296,55.01169135,55.01169135,18.33723045,24.01660895,6.380355668,576.7975056
train_images_22.png,4358,214.9949473,1.819137353,3478,1.224300504,0.835537187,184,141,506.1257446,27.54887563,27.54887563,9.182958544,13.42805938,5.392734739,180.3127787
train_images_220.png,1485,156.7106769,2.128847871,1830,18.05933189,0.877209738,162,205,511.9999966,57.55488215,57.55488215,19.18496072,18.20235633,6.033898652,331.3257758
train_images_221.png,1390,171.8233747,2.203928091,1880,52.24903107,0.807269967,390,328,511.9999963,114.7417266,114.7417266,38.24724221,10.37506279,5.255807424,107.641928
train_images_222.png,9726,523.2030973,4.776593557,10586,110.2424927,0.674979648,180,152,440.9853995,100.8344643,100.8344643,33.61148811,34.10578777,6.945603594,1163.204759
train_images_223.png,1415,175.0954524,1.82136569,2730,153.7671509,0.913399244,115,225,506.934272,37.12791519,37.12791519,12.37597173,17.77431838,5.599064087,315.9263939
train_images_224.png,2991,333.3624781,3.104067226,8280,46.004879,0.713052182,185,166,511.9999983,49.5961217,49.5961217,16.53204057,23.59334602,6.221783579,556.6459763
train_images_225.png,2400,176.1665199,1.746575953,2747,120.3106384,0.937044394,146,290,490.4533313,59.67333333,59.67333333,19.89111111,18.15075634,6.071773836,329.4499556
train_images_226.png,140,45.21320295,1.349999583,196,51.14704895,0.91634974,107,371,511.9999634,94.23571429,94.23571429,31.41190476,3.272418752,3.594340245,10.70872449
train_images_227.png,262,45.79898953,1.402668242,204,169.624176,0.911877325,173,255,349.8015134,11.39312977,11.39312977,3.797709924,5.316870612,4.031083015,28.26911311
train_images_228.png,519,125.4558438,4.260147107,590,86.76602173,0.719706225,378,301,503.1213776,24.40077071,24.40077071,8.133590238,10.39996292,4.674346302,108.1592287
train_images_229.png,1428,190.4091619,2.667714166,3245,39.95831299,0.733966741,193,304,511.9999964,74.07913165,74.07913165,24.69304388,30.16040286,6.33379748,909.6499006
train_images_23.png,2080,301.9482638,3.713999096,5280,22.37950897,0.600984462,164,182,511.9999975,33.04951923,33.04951923,11.01650641,13.14874043,5.427997011,172.8893748
train_images_230.png,1487,204.7939368,2.382243715,3726,55.50284576,0.730638849,181,321,511.9999966,50.44855414,50.44855414,16.81618471,18.59427377,6.062759517,345.7470171
train_images_231.png,4140,297.663994,1.757664368,7452,110.6571808,0.877885981,174,133,511.9999988,183.9277778,183.9277778,61.30925926,47.04562336,7.28636949,2213.290678
train_images_232.png,625,113.7401143,1.790398114,1125,108.3787537,0.933441543,188,124,511.9999918,134.5024,134.5024,44.83413333,34.57440085,6.920438366,1195.389194
train_images_233.png,3478,306.1492753,2.323185739,6438,105.0759888,0.845313321,173,130,511.9999985,199.8809661,199.8809661,66.62698869,38.67031111,6.973956892,1495.392961
train_images_234.png,1803,183.4385986,2.551462212,2343,163.9274902,0.786731628,108,218,511.9999972,42.0587909,42.0587909,14.01959697,18.40569747,5.895191771,338.7696995
train_images_235.png,6133,406.6345564,2.210544681,12194,70.8374939,0.821657808,164,177,511.9999992,121.0004892,121.0004892,40.33349639,32.38216733,6.892347758,1048.604761
train_images_236.png,31,19.89949477,1.465668521,48,74.88634491,0.914893228,164,378,511.9998348,99.80645161,99.80645161,33.2688172,1.711806343,2.538626324,2.930280957
train_images_237.png,4928,302.04877,2.797737194,6420,101.5509796,0.66546993,142,290,337.8701292,53.04362825,53.04362825,17.68120942,21.95126141,6.228121956,481.8578774
train_images_238.png,433,119.9827548,3.075399337,910,67.27287292,0.704824963,350,361,511.9999882,113.9538106,113.9538106,37.98460354,9.80326997,4.949214311,96.10410211
train_images_239.png,426,69.01219225,1.718831039,500,143.3308716,0.922594104,127,346,511.999988,79.57746479,79.57746479,26.5258216,16.88875113,5.868730822,285.2299147
train_images_24.png,20062,1183.886424,10.73585088,22176,153.1668549,0.643381328,162,298,306.9396868,154.9277241,154.9277241,51.64257469,32.26405516,6.924957279,1040.969255
train_images_240.png,3103,236.6934327,2.30102237,3403,84.35952759,0.821148545,170,278,437.4192703,62.08217854,62.08217854,20.69405951,19.29401768,6.151287196,372.2591184
train_images_241.png,7884,359.7056241,2.572808773,7412,0.782439351,0.796180243,368,181,484.2049715,118.3545155,118.3545155,39.45150516,49.71984441,7.404402406,2472.062929
train_images_242.png,3614,291.1787127,1.934617728,7178,126.4657974,0.830851695,147,261,383.787492,68.644715,68.644715,22.88157167,16.94944968,5.87333548,287.2838445
train_images_243.png,143,55.0121932,1.998577553,361,42.9315033,0.912878719,377,276,511.9999642,33.69230769,33.69230769,11.23076923,7.528250541,4.708916801,56.67455621
