Image,Lesion_Size,Perimeter,Compactness,BoundingBox_Area,Orientation,Solidity,Asymmetry,Mean_Intensity,Mean_RGB,Mean_HSV,Color_Std,Color_Entropy,Color_Variance
ISIC_0030811,67074,1027.560524,1.261029855,92989,147.109024,0.966773793,159.3616602,127.0583087,128.5848317,119.1675264,29.40120918,6.475253518,885.4986608
ISIC_0030812,61357,936.1808001,1.144420864,74995,71.5464325,0.990467987,52.7295663,157.1296022,157.888304,113.0707444,17.6391142,5.434455452,325.6796014
ISIC_0030813,71273,1122.087436,1.415415323,101106,105.736763,0.968153563,130.5052965,169.036732,173.0922088,144.7044042,23.95346638,5.839132138,605.0222217
ISIC_0030814,69997,1044.572719,1.24841182,98260,27.10197639,0.972775653,125.0065003,106.8026487,114.1931226,168.1047521,18.05275678,5.778525496,335.9998247
ISIC_0030815,87013,1171.727046,1.262886098,121125,149.7385864,0.971106733,120.9433992,107.9105996,109.4943476,122.1082137,36.13100278,7.109556772,1329.954572
ISIC_0030816,12534,451.6467491,1.315765057,15914,79.91656494,0.949620905,61.43673204,102.0923887,105.3663103,127.4877932,29.5346222,6.360545179,903.6424167
ISIC_0030817,108873,1314.839742,1.270238493,145656,101.9142532,0.958710277,47.48343482,104.0561939,103.769401,87.4435137,32.78756907,6.6980384,1079.193973
ISIC_0030818,28857,653.7716409,1.190528104,35910,4.280501366,0.976050972,46.04220811,103.5863742,106.6055954,125.0552957,30.1047441,6.515982507,927.7080173
ISIC_0030819,11576,416.6761866,1.212582462,15080,108.6564331,0.968506948,100.4008292,147.6281963,140.8876123,109.1671562,29.62113109,6.099641786,945.0768783
ISIC_0030820,127215,1493.917953,1.403072952,184832,95.18534088,0.946845395,67.4939276,159.2281571,160.1789726,121.9236201,26.25539143,5.993547691,736.3392378
ISIC_0030821,60048,1005.66103,1.350012626,85581,98.21782684,0.954580755,117.810818,140.1968758,142.550715,119.1696476,21.50286056,5.601818055,508.2173252
ISIC_0030822,79009,1201.34227,1.463200331,123185,59.38013077,0.92183472,105.1359718,160.1226696,161.8536876,115.9780278,14.23168034,4.793827423,225.5507379
ISIC_0030823,145999,1665.50879,1.51959895,209380,76.61207581,0.942807074,160.0572059,109.6969911,112.4656973,127.8426405,25.66892207,6.524329702,666.5616747
ISIC_0030824,59332,1038.489456,1.457485995,84296,80.03940582,0.934443139,106.0899346,79.92713881,84.92263309,120.7765905,36.22778894,7.299794033,1323.997078
ISIC_0030825,44636,818.7665881,1.20475252,59724,130.1422577,0.978271916,115.3709113,145.9455148,148.3591645,129.5659856,20.02090788,5.515007485,430.872068
ISIC_0030826,124665,1399.099628,1.255739056,166050,71.39899445,0.960707398,46.19561224,150.7948422,152.4263613,115.8463028,16.03990229,4.765522574,290.915899
ISIC_0030827,80692,1303.307782,1.686688076,121992,110.2977066,0.906786757,159.351212,166.6206315,167.9238999,108.4076819,14.85134603,5.607396586,226.1921965
ISIC_0030828,23196,586.6000662,1.193530745,30590,62.70584106,0.980679219,168.9008449,113.9913778,112.3735989,98.58109157,46.79593696,7.004433456,2225.233624
ISIC_0030829,17464,532.0142798,1.306621615,26373,55.40127945,0.981942466,209.8836462,115.2285273,111.0294701,89.13330279,22.65648932,5.658588797,577.498936
ISIC_0030830,164996,1606.337217,1.24983433,220830,127.208168,0.98198489,125.1141118,139.9926301,146.7073929,163.2701096,30.79925462,6.780563959,951.0380204
ISIC_0030831,51252,875.5361397,1.199075897,68085,135.1753387,0.976205781,82.9457582,110.199602,111.3193241,114.6669854,29.4062524,6.576485229,868.8037983
ISIC_0030832,49154,912.2224315,1.358213416,67240,104.8114166,0.963737893,130.6509338,98.07797941,101.2212502,126.7006822,30.1113623,6.951166907,910.3262209
ISIC_0030833,47507,927.5361397,1.453475976,68672,24.51922989,0.932907506,115.0159766,123.9302629,124.0855523,97.36269743,29.04388926,6.133688669,877.9673561
ISIC_0030834,53476,913.0508586,1.249883732,70686,99.75791931,0.972079777,212.6758919,108.669347,111.2816528,127.4038759,32.7023325,6.989847838,1074.569964
ISIC_0030835,19041,592.6589409,1.488386739,28077,62.69036484,0.930622661,158.3244577,163.9560422,170.6501759,150.9013357,16.92739802,5.660432517,291.1049387
ISIC_0030836,163261,1629.106768,1.29928651,216450,125.782692,0.970673594,95.48117431,141.6497816,144.8719535,134.2183681,13.62525175,4.971639604,203.8239176
ISIC_0030837,36881,741.5950141,1.196917177,49644,172.9515991,0.983987944,325.1556085,182.6633226,182.8627929,117.6968358,10.12822399,3.031781336,125.3750065
ISIC_0030838,27282,654.641696,1.263181829,38190,147.8025818,0.963405713,307.2900813,129.9379811,131.1547418,116.2856706,16.36072547,5.637955559,274.5492111
ISIC_0030839,95870,1344.714852,1.510297366,132741,91.51231384,0.929890055,114.2026494,124.4898195,122.6849345,85.29275755,26.12681582,6.228068805,710.238762
ISIC_0030840,76016,1262.839743,1.681459356,118064,52.86988068,0.904276095,150.1595453,120.9499447,120.6449388,92.24411966,33.91865616,6.435356451,1206.614279
ISIC_0030841,150207,1602.101716,1.366036504,204109,86.86994934,0.961000315,57.48653524,100.4802972,99.2938567,99.37056862,47.80537338,7.576735112,2334.309234
ISIC_0030842,70341,920.5067006,1.281266752,74088,146.7357941,0.97803321,197.4236363,81.70492316,79.78069215,90.68194462,36.62131273,7.005075355,1343.161504
ISIC_0030843,38628,781.8376563,1.270326194,52924,85.59767151,0.957132502,41.64605984,131.4579062,130.6450675,110.6331331,54.65578107,7.04610335,3107.54818
ISIC_0030844,94683,1214.999126,1.247613971,130923,138.0160522,0.963091007,63.18684452,168.8574823,169.7811364,111.4724185,20.25305215,5.749958089,430.0659872
ISIC_0030845,56961,1012.305691,1.44283006,83520,104.5821533,0.930499992,129.9213146,86.2073524,88.62353774,119.8165528,49.40571171,7.518065113,2455.599767
ISIC_0030846,55663,948.0458071,1.294273653,81954,165.6942291,0.965443444,171.2890789,84.06239333,89.74943859,157.7852374,28.36499731,6.818481892,808.7734254
ISIC_0030847,25216,684.1808032,1.494322959,36907,97.17819977,0.914134839,94.19289336,106.0801079,110.8901095,126.1403077,23.98884349,5.89628292,616.4689803
ISIC_0030848,53442,970.7909725,1.414429786,76000,85.43208313,0.978834758,168.6451854,170.3786348,172.2445205,127.2163904,13.22925427,4.863149211,191.3844739
ISIC_0030849,97844,1339.59205,1.467981647,142208,60.75450516,0.934058601,92.43775805,155.1550938,155.5356997,109.6015903,18.41924684,5.031961467,396.7710842
ISIC_0030850,169665,1734.638732,1.417760895,213890,100.2081451,0.963107322,109.0480181,131.3101406,135.3927092,141.0159785,22.75679969,5.876513638,552.351514
ISIC_0030851,7669,327.9066343,1.136910635,9702,139.4351654,0.98734011,158.1598642,85.11618203,85.91924197,110.6661016,46.94414773,7.11267463,2205.330374
ISIC_0030852,149942,1527.827553,1.244484681,180306,81.50933838,0.979920628,117.139694,98.18891972,100.4352883,111.7317718,32.62059253,7.131916271,1108.650041
ISIC_0030853,77034,1173.200134,1.431244993,106628,104.0609818,0.962416605,118.9974297,125.5278838,131.1150531,158.2090203,18.53441298,5.534040527,367.270387
ISIC_0030854,69405,1091.577769,1.375756677,98784,166.325882,0.919634398,136.8874288,142.8526907,146.616531,137.4620512,25.00849297,5.892746334,672.8417943
ISIC_0030855,69807,1195.508791,1.641061472,129504,55.94638062,0.957357755,237.2273267,155.5046485,157.5535309,121.2000325,20.77123741,5.577792327,466.4672157
ISIC_0030856,23883,602.8427074,1.224282084,31234,165.0156708,0.972859437,69.52292423,139.5786961,139.2374213,100.448492,16.49714893,5.193626113,302.8795934
ISIC_0030857,34343,734.0559094,1.260435098,45150,124.9720001,0.97313958,144.8800629,104.5924934,107.8092576,126.081084,25.59503902,6.399940126,657.6307217
ISIC_0030858,4879,275.3208489,1.266582103,7268,151.4713287,0.965045591,201.4839102,91.38942406,87.64507754,114.4313725,46.02038118,6.984828259,2183.557812
ISIC_0030859,7016,328.6345582,1.250188446,9744,117.6558609,0.982492495,204.6978332,85.11074686,84.65231851,96.22553212,58.01029156,7.573323219,3382.130963
ISIC_0030860,78054,1134.146312,1.319780491,101430,146.9138336,0.955036049,69.67566043,102.1660517,106.374164,141.8962342,19.38421211,5.909510821,382.1293305
ISIC_0030861,121781,1419.685415,1.323854344,168300,31.96341705,0.973726511,179.6946322,87.58119904,92.88276496,156.5429829,26.22798325,6.584830111,688.9185878
ISIC_0030862,42834,945.7199047,1.67757949,78957,137.1950073,0.865978119,330.6591959,95.52481673,100.3473876,153.5999984,29.06375858,6.774731416,846.3753869
ISIC_0030863,69144,1028.045807,1.224172241,93993,52.50621033,0.977839296,100.1430059,109.5012727,114.4817048,156.9457605,30.17094511,6.58120155,911.3543339
ISIC_0030864,29504,652.6833282,1.159973547,38306,12.50736046,0.990459567,311.1149674,74.52623373,78.60189579,142.6614357,41.17187551,7.37657204,1762.414249
ISIC_0030865,93227,1224.798115,1.287759419,132184,66.8053894,0.966214139,84.43356537,97.8109346,102.2941315,151.5671461,29.02552506,6.755677229,842.983296
ISIC_0030866,27750,653.2274843,1.236276781,35700,6.614923954,0.967948266,327.8645044,109.9807207,113.1549309,127.662006,26.26465279,6.334083728,696.2756733
ISIC_0030867,78233,1126.881373,1.299491759,120840,70.88234711,0.956647434,88.10931447,102.53503,105.0959271,116.0359013,15.74131099,5.557177471,256.7223075
ISIC_0030868,58616,944.0041771,1.218198294,81872,49.88228607,0.989411245,126.855739,177.074263,179.9298826,137.351184,22.25107338,5.837411854,508.6969713
ISIC_0030869,61140,957.9869316,1.202389688,86100,122.9438019,0.979945629,155.0989859,91.97453386,96.26291026,142.8057409,31.42182963,6.918348907,1004.885952
ISIC_0030870,163152,1546.479351,1.171342288,205650,149.4416199,0.987681188,32.71236638,134.3374277,137.7135432,132.6774807,17.60737737,6.114310729,310.2998878
ISIC_0030871,142760,1537.314921,1.323386186,214396,53.62406158,0.976268497,157.8535164,163.0707411,161.2631153,121.0340525,25.49629302,5.839397448,705.8617701
ISIC_0030872,45321,825.3523748,1.205655759,59214,93.21393585,0.982668561,189.0471966,80.34749895,84.96546119,144.996271,15.77899784,6.19616514,253.9680717
ISIC_0030873,128957,1645.650926,1.68060546,202334,83.83271027,0.864001887,115.631474,145.3953954,139.8728956,109.7578754,34.57215644,6.707692816,1213.948845
ISIC_0030874,3022,210.2081505,1.198679686,4355,41.61473083,0.971196819,218.5572461,108.1426208,107.648908,92.25049636,23.67397151,6.183797946,566.4581137
ISIC_0030875,110302,1320.732098,1.265212546,136404,16.79789925,0.986108864,117.9342532,150.6895523,148.9169674,125.5699866,17.66190007,5.447345965,334.8810207
ISIC_0030876,110835,1483.408283,1.589144687,153278,81.12463379,0.921884739,69.15822619,159.2363784,164.6423452,152.5142058,10.54487073,4.283067641,123.8601383
ISIC_0030877,150285,2030.268236,2.195550706,231322,61.59059525,0.864344023,117.2675383,150.1504142,150.9483027,101.4483104,13.67447073,5.043071198,199.3332982
ISIC_0030878,185519,1824.378847,1.43395546,231021,79.40855408,0.937946706,58.60764665,100.0051962,101.7902084,121.4040305,19.68914055,6.136665354,392.6810531
ISIC_0030879,83510,1150.02142,1.268082326,104622,172.442749,0.965456872,136.3105736,140.7928152,147.8354369,170.8140103,17.61715054,5.441902184,335.6886819
ISIC_0030880,125420,1448.447828,1.338171516,145035,87.32680511,0.971844645,73.25657789,99.50510285,103.7239223,147.8976107,34.35303258,6.943260698,1183.318869
ISIC_0030881,139978,1596.202223,1.455555842,209440,75.43600464,0.96008588,112.7089114,86.88826101,91.15240014,147.4086285,32.11918497,7.047589679,1038.640305
ISIC_0030882,84970,1263.366654,1.504307895,143680,118.6365433,0.948269859,191.4350947,134.7413675,141.2875211,130.2625083,41.99179467,7.025064367,1786.871581
ISIC_0030883,160165,1880.16059,1.765482392,219429,102.4566345,0.909888817,105.9898979,133.1613711,133.44604,97.67022342,33.53791284,6.588611138,1165.868645
ISIC_0030884,116191,1405.165643,1.359377091,163800,28.7332592,0.961605977,122.519369,102.6734687,107.3089425,150.2684058,17.09917975,5.786911933,298.5673524
ISIC_0030885,91414,1275.484404,1.424829601,123402,90.71615601,0.962153862,200.4279432,99.12670926,101.3324217,128.8617535,35.29127334,7.046034517,1251.022599
ISIC_0030886,86104,1239.969685,1.429850855,114243,47.86398697,0.945556206,137.4605593,130.3292995,133.0405324,128.7683731,17.48952534,5.511323858,320.1830018
ISIC_0030887,68633,1119.217378,1.46278953,96480,99.50431061,0.943294759,113.2497778,127.7882943,130.1986848,120.6067684,23.1226913,6.030243377,556.6477681
ISIC_0030888,149785,1646.663117,1.447503416,219600,42.3677063,0.921676951,125.4730714,102.4280135,109.1348555,167.9007889,18.31487927,6.002654489,335.5563406
ISIC_0030889,130850,1524.489457,1.420915069,165150,9.63435173,0.933607816,72.03607183,148.6778525,152.9253853,145.5106814,21.10007056,5.728273565,474.1668083
ISIC_0030890,6399,312.6761879,1.241027722,9592,120.2735443,0.980220466,183.6286917,91.15861853,93.34724176,117.0838673,52.27467428,7.356542241,2750.509331
ISIC_0030891,71728,1048.187943,1.22661961,97848,127.8646393,0.968806703,99.8117332,132.3582422,132.0082395,115.3347368,16.12442277,5.457769376,274.8827281
ISIC_0030892,13532,491.0437194,1.440110554,21280,112.9929047,0.973336255,239.9574341,109.4090304,111.6568874,112.5360627,34.87894444,7.194027208,1224.05258
ISIC_0030893,89674,1152.756482,1.185756131,120015,102.8182449,0.985877424,35.46214064,181.1754355,190.361424,157.1354536,22.18660221,5.97897372,511.1777765
ISIC_0030894,155661,1756.361603,1.584853111,238040,114.5738068,0.913192152,155.9244769,159.6021547,159.478769,102.0874036,22.89218175,5.762113867,572.2030438
ISIC_0030895,63044,1016.915862,1.314324496,93408,121.1764908,0.982565165,196.9499397,130.6581277,137.3036186,163.2058192,16.8225951,5.702023873,291.2736891
ISIC_0030896,80309,1230.454967,1.510157028,110880,72.17528534,0.909662045,84.48009562,102.3159546,112.7025946,169.2177672,14.26992041,5.506726464,206.0387337
ISIC_0030897,78007,1197.217379,1.472121807,108618,93.11119843,0.955735238,56.84002717,146.7058597,148.1578363,119.9472013,27.96595728,6.080082706,818.5877294
ISIC_0030898,19076,555.9137757,1.305376036,28350,47.24174118,0.964175132,153.739568,105.9329,106.3405326,98.95729363,28.17707122,6.453549375,810.6219618
ISIC_0030899,44935,916.523948,1.501153403,62304,84.63056946,0.973727081,179.3338822,92.5633248,93.12512147,102.8955306,58.34593255,7.600760577,3467.539336
ISIC_0030900,12576,441.9898962,1.25541972,16068,0.950913072,0.97369766,99.29770984,93.20149491,89.5201707,113.8467981,30.32789943,6.550060261,931.9978519
ISIC_0030901,147155,1574.462107,1.346758025,199296,95.51478577,0.960293578,62.56521355,136.73761,136.1481454,105.6027658,22.80277603,5.365313572,598.4534744
ISIC_0030902,97643,1344.295587,1.481560055,145350,92.40129089,0.928678039,141.3410075,130.3845847,133.1171956,123.9336631,26.11950646,6.171272897,710.9416061
ISIC_0030903,104608,1256.1707,1.206677217,133590,6.203814507,0.985356431,59.69287243,99.08055789,100.8262274,122.0587431,25.76565472,6.391618186,671.1692277
ISIC_0030904,25614,603.0853482,1.141588985,32870,24.54839325,0.989076794,342.3127976,115.549348,117.183129,115.9231019,20.66134011,6.050585203,434.2099039
ISIC_0030905,117116,1670.261096,1.907381658,167356,95.16170502,0.851396971,192.2907203,107.0902097,109.6140977,121.444175,32.9179699,6.920139721,1086.686944
ISIC_0030906,156952,1581.165645,1.273209395,201498,72.45136261,0.968384456,81.80151893,113.6355319,114.0644358,114.7102936,28.82289364,6.641888317,839.132401
ISIC_0030907,101226,1265.869181,1.266550251,139548,104.8021545,0.969060109,132.9492423,91.29933021,95.29195068,133.6465104,32.92108138,7.138868826,1102.800004
ISIC_0030908,43690,846.0214202,1.314586666,62514,71.69147491,0.970913491,221.3119707,123.7857862,126.1859541,121.8043336,22.2580226,5.944378171,520.3283057
ISIC_0030909,22090,602.2569201,1.322238947,29696,97.50841522,0.981365761,74.14612944,143.5784065,142.3905991,107.1391127,37.91181191,6.398550015,1538.67107
ISIC_0030910,72526,1152.739236,1.467819168,103635,35.24064255,0.938950798,74.48517772,140.5367868,144.0941318,136.1834836,24.94130611,6.01901465,656.7084226
ISIC_0030911,33499,708.884338,1.204906297,42800,127.5643311,0.982591446,258.5295083,137.328368,137.5887539,120.2080759,26.08241982,6.169209781,701.1139227
ISIC_0030912,3264,212.8944428,1.13688662,4270,29.15177917,0.983568436,151.2156858,50.39460784,52.84191176,102.8872549,41.83318707,6.643964104,1758.538045
ISIC_0030913,109226,1353.928058,1.342843917,143872,91.61827087,0.975612275,59.70505191,92.84008386,99.3654014,156.0797917,33.86452611,7.097895806,1169.497458
ISIC_0030914,87177,1312.898617,1.583824454,131400,76.93676758,0.920796342,105.6983379,138.374101,139.4405558,94.91641144,28.25510473,6.251034669,832.1762185
ISIC_0030915,42289,804.9503528,1.229243084,60025,142.1329498,0.979017388,152.8529877,174.8310199,175.3120276,103.4326026,11.48731527,4.111655288,154.8079511
ISIC_0030916,67039,1264.974737,1.915472385,98556,96.65642548,0.96133851,119.2571488,130.1024777,135.6617243,166.8807858,28.16839216,6.320140126,810.9798528
ISIC_0030917,30215,671.7543956,1.199908103,41032,167.854599,0.978214326,192.1588614,78.71302333,82.32311766,137.749054,35.45834899,7.207889671,1298.426687
ISIC_0030918,90019,1169.449914,1.215502063,133458,103.2696457,0.979290054,99.07952764,101.4655239,104.5967185,130.2742865,24.6944266,6.516195425,612.3519216
ISIC_0030919,35464,741.3351287,1.244016145,53352,52.35656738,0.967844508,130.5120685,104.3783555,107.6472103,121.2073088,22.24780245,5.837226006,527.3268845
ISIC_0030920,22269,614.8010782,1.367307853,32319,119.2256165,0.941857727,178.2309039,148.3975482,147.4295209,86.62780846,27.98698037,6.194109581,813.6130179
ISIC_0030921,116742,1473.141259,1.487580135,154717,79.26069641,0.925226941,101.5737267,114.8747837,115.6824565,117.7864665,26.81588254,6.353998252,719.8214578
ISIC_0030922,69463,1065.016369,1.308033886,95488,77.88790894,0.961333779,122.8054072,110.3289377,112.1559439,104.7546752,31.24680514,6.168887219,1068.658665
ISIC_0030923,27494,636.8254657,1.185416771,37788,147.7190247,0.972511967,74.32137918,126.9511166,129.3783128,120.6263791,18.69515911,5.427367545,383.1839996
ISIC_0030924,171802,1807.678275,1.521034883,216576,106.7372437,0.924767739,128.5587828,137.6104178,140.5220351,130.6313489,19.45739655,5.711470486,389.6515079
ISIC_0030925,67163,1089.903669,1.417475027,97356,78.31462097,0.937986568,76.09523099,117.4383515,116.5641052,93.61815285,30.99947562,6.484539031,999.0820088
ISIC_0030926,86753,1250.756481,1.444027607,132042,115.3763351,0.932499378,112.5003631,130.9871589,133.7911542,124.3571865,15.64164102,4.82624637,282.2821905
ISIC_0030927,19282,581.2447286,1.413060309,25185,178.7976532,0.965345781,363.7000309,98.19064412,101.1252463,126.7970128,36.80740125,7.034290901,1357.382321
ISIC_0030928,24976,622.6833276,1.248606246,35984,94.8502121,0.962304562,349.6015373,122.7797486,125.6862054,118.9627776,21.30574499,5.981406294,462.4212526
ISIC_0030929,71246,1311.200132,1.935917599,106227,79.3511734,0.896117976,169.3036521,138.1087079,138.6346789,101.6885205,30.87545422,6.424219865,1006.813094
ISIC_0030930,27559,632.541193,1.166820401,36337,119.6276932,0.986479402,88.17272031,120.760913,121.3517665,97.62763526,23.62840091,5.801294346,599.1568734
ISIC_0030931,222427,1903.595016,1.301690354,253800,82.97572327,0.977610623,54.26449127,112.9035729,117.9348415,156.5719929,18.16223668,5.803349116,338.1917071
ISIC_0030932,19848,542.6589417,1.194904649,25740,149.1989899,0.9786666,76.2015316,96.82582628,100.4623136,127.4459055,33.11782712,6.666798833,1115.722328
ISIC_0030933,10591,391.2619733,1.16894798,13908,125.0847702,0.982557865,80.05589644,173.1082995,171.3446952,110.6481919,29.87840348,5.989762912,960.7196866
ISIC_0030934,47748,835.2346261,1.171342099,63495,72.29528809,0.982870178,291.0962553,131.494827,133.7339156,124.6041998,22.96066468,5.939265279,554.2319788
ISIC_0030935,111313,1497.959584,1.613337027,171275,79.04260254,0.916228264,132.9112682,146.0633709,147.0980928,113.0653862,28.37558188,5.920019369,870.0436784
ISIC_0030936,82905,1214.330078,1.424527538,115720,75.45288849,0.961628036,115.0540981,107.4347627,109.8776109,121.0814306,28.1201424,6.530572329,800.002673
ISIC_0030937,52361,904.3645668,1.252382616,67270,84.80587006,0.981185688,49.77139473,110.9217929,112.7201225,108.2178021,38.64180749,6.900392887,1508.498238
ISIC_0030938,38555,779.778784,1.265859402,56364,48.21805954,0.960644367,187.8816236,134.90699,137.5153763,124.1919941,25.39762679,6.201043205,657.7725225
ISIC_0030939,41380,792.7665887,1.218708716,55002,11.6942606,0.973190571,59.25490574,86.21031899,90.22174964,142.7310536,23.36130327,6.527011187,548.1579963
ISIC_0030940,51638,1002.347323,1.561400217,80560,152.9897003,0.905826264,186.7325613,106.9739339,111.2599442,126.1337387,31.90323868,6.593283174,1042.139445
ISIC_0030941,46564,844.8914779,1.229401168,66339,117.1619263,0.973116411,116.9274117,98.10643416,100.357737,111.4859405,50.13759919,7.620989359,2552.418765
ISIC_0030942,12931,434.6589421,1.179310825,17731,68.65822601,0.982543352,65.88570098,113.9153198,116.3780837,119.3718454,45.32600676,7.11874627,2057.385801
ISIC_0030943,55552,976.9503514,1.377851068,75924,105.512764,0.969408661,236.4516129,109.6834317,111.1495776,123.2159658,24.79132986,6.440062325,623.608294
ISIC_0030944,110802,1316.271201,1.250831522,145152,156.6750488,0.967828465,106.4552625,107.634438,111.1462067,137.3881518,32.53640951,6.80717755,1067.402467
ISIC_0030945,135315,1676.295585,1.661657347,182313,148.4876404,0.915887946,52.34837231,156.9785685,156.1918363,99.42027368,11.0994975,4.389345406,142.1114279
ISIC_0030946,146034,1556.881375,1.327055647,195750,147.8667908,0.967883494,112.7224619,128.4085418,132.2973189,138.8470128,18.74350855,5.622847594,374.3206759
ISIC_0030947,38318,763.636645,1.221373912,53572,166.228363,0.969061647,41.04765383,100.8549768,103.9330167,124.536258,29.04912581,6.799677793,844.2777306
ISIC_0030948,21274,566.499561,1.214251694,29575,135.8187714,0.982734855,131.0444674,96.86617467,100.6681395,138.3865595,25.02785099,6.580189324,641.4406845
ISIC_0030949,72636,1112.170697,1.364012822,106750,147.3642883,0.966555049,203.3169227,91.09305303,98.45573361,175.8136094,16.32401283,5.599180913,274.4309295
ISIC_0030950,136776,1880.770765,2.070390699,220183,76.49996948,0.842652792,103.2003275,141.0777914,141.6113743,111.3356022,34.80717719,6.667130841,1253.670638
ISIC_0030951,100688,1274.572718,1.291111743,127328,30.08632278,0.955210211,72.11059907,107.0517142,108.3815516,102.0666945,20.32077566,5.744494986,441.3067117
ISIC_0030952,91360,1262.673223,1.397219718,121344,100.6738205,0.972762917,93.87600699,136.5014777,140.2042688,136.2456655,19.33283619,5.633662365,396.986037
ISIC_0030953,148867,1685.356548,1.525730853,230850,117.5177841,0.918713102,122.0852439,163.1585106,164.2034993,113.9371945,20.1890876,5.245971165,456.3852663
ISIC_0030954,51120,875.293498,1.20154079,68244,111.7410507,0.98271471,220.8350547,174.52232,174.9385629,89.74521388,14.64642839,4.254208144,216.9423109
ISIC_0030955,48901,851.2518686,1.188205413,63450,122.262825,0.985871287,272.8307396,111.7959551,115.797148,141.5402139,29.22431184,6.633408263,858.6817524
ISIC_0030956,50105,844.2640609,1.140265635,65532,152.9070892,0.992369305,64.37680869,125.1965872,134.3941323,139.8567275,29.29636807,6.519311801,895.8944776
ISIC_0030957,96299,1237.165642,1.271686536,142126,73.90837097,0.964026894,60.57400388,75.90451614,79.83013323,142.6804155,38.2517025,7.320984412,1476.572956
ISIC_0030958,39089,818.8498492,1.377315583,57340,73.42100525,0.964425746,248.4488219,145.9875668,146.3941006,120.6884204,23.45516885,6.012234955,565.9904866
ISIC_0030959,107660,1269.768675,1.197824292,140130,0.5019418,0.980403643,99.1898941,132.6605332,135.9576259,130.0962103,28.76175711,6.92227545,830.5165717
ISIC_0030960,38447,768.4995621,1.233408157,47700,110.9071274,0.968212425,34.34463026,134.5857934,132.7994469,105.8080474,27.59331938,6.422178196,772.8294646
ISIC_0030961,61397,1034.187942,1.396314676,91545,68.36801147,0.956644224,121.3099011,101.4238644,100.251907,91.67242699,27.9767399,7.022612761,806.1641782
ISIC_0030962,10495,393.0609633,1.190459871,14430,64.99415588,0.979745754,150.4045735,111.1909481,109.3599174,71.90414483,30.09617544,6.805132206,981.3851467
ISIC_0030963,33030,696.5239495,1.179369517,45154,45.67467499,0.985756444,87.1779594,102.4402059,99.32776264,119.0793521,25.21280459,6.168014967,661.9620454
ISIC_0030964,35290,719.6711345,1.178556079,44308,6.101326942,0.984640941,89.77772738,168.3549447,174.0254652,139.378757,10.85410623,4.376102913,133.9979309
ISIC_0030965,119195,1783.047893,2.13660433,195570,76.98986053,0.834473816,152.6571416,106.8297328,108.0538865,102.4511599,26.28730743,6.289534671,720.0023418
ISIC_0030966,28696,681.4112482,1.300856012,40950,107.0560913,0.963435316,138.045163,106.0476373,106.2777158,109.1626243,59.71657035,7.459741309,3589.400137
ISIC_0030967,15431,483.4457397,1.22191902,20700,27.29703712,0.971191577,91.54351624,85.8539304,85.16898883,87.55280496,32.28366148,6.687913643,1052.844155
ISIC_0030968,169447,1560.732098,1.148775725,195300,175.1034088,0.995739395,17.79416573,140.9866625,145.2230707,147.3479023,12.74120125,5.10031614,169.0501896
ISIC_0030969,89855,1180.371706,1.240959089,122250,19.85533333,0.969849928,168.5716766,108.4382616,108.9650993,112.2145605,20.49255932,6.114826184,425.5096568
ISIC_0030970,78075,1172.898618,1.411229669,120620,177.9092255,0.92936342,163.9186935,69.38386167,70.53987405,102.8534785,39.17667023,7.258602079,1568.820929
ISIC_0030971,78351,1107.033613,1.252492232,100035,20.24533653,0.968084445,58.73385151,146.3938814,149.744615,132.896568,19.45830664,5.40911623,414.2079919
ISIC_0030972,130411,1475.550417,1.335095169,184224,46.69817734,0.94383473,106.0504405,116.4525232,121.9892161,161.9734889,20.37505618,5.846111925,431.4414036
ISIC_0030973,84280,1194.087437,1.354661883,106836,83.10243225,0.946188822,91.73232082,136.0626958,135.5821349,108.5572852,55.47716216,6.899895172,3201.378499
ISIC_0030974,50699,878.0802952,1.219429806,67072,133.416748,0.976298581,212.2670664,128.4066944,131.9094591,134.3549445,16.77429334,5.301385733,308.7998939
ISIC_0030975,25800,626.0559103,1.22167885,34850,95.76311493,0.967907646,304.4415503,147.5265116,151.620491,145.9067829,21.58199469,5.803247615,482.2021464
ISIC_0030976,65636,984.950352,1.183998732,82644,133.0128479,0.980901877,80.38515448,135.6328539,142.2198692,144.5459961,17.08230237,5.742513397,299.150404
ISIC_0030977,19878,541.4873697,1.187873069,25368,83.06929016,0.976631448,115.2373478,118.9156354,117.4481839,93.99136399,36.89522559,6.517081241,1434.840419
ISIC_0030978,51562,1218.454966,2.314719846,102180,66.1064682,0.8612747,278.0739304,150.6272061,155.0948373,139.5374824,24.73175362,5.853949544,663.838727
ISIC_0030979,10111,384.4335462,1.182632309,13284,108.1427002,0.979995072,120.0625061,75.97626348,76.57145683,93.39379554,39.79930905,7.062474824,1584.330627
ISIC_0030980,61047,958.2640618,1.205258305,76752,83.8368988,0.984668605,76.32990973,149.7009353,159.1568518,135.9497,13.75246724,5.340521,196.395868
ISIC_0030981,59998,959.1757482,1.228669264,81620,101.7126541,0.976780021,108.4537484,143.6893896,143.1486883,91.53615121,36.8266127,6.482751874,1358.630445
ISIC_0030982,14392,462.031527,1.196945717,19126,92.43643188,0.967978447,493.1450803,96.26855197,97.21752826,117.6484389,33.69351967,7.063095474,1170.93495
